Organization Name,CrunchBase URL,Last Funding Date,Total Funding Amount,Stage,Industries,Headquarters Location,Description,CB Rank (Company),Website,Estimated Revenue Range,Top 5 Investors,Lead Investors,Twitter,LinkedIn,Number of Employees,Last Funding Amount,Founded Date
ASOS,https://www.crunchbase.com/organization/asos,"Nov 13, 2025","£587,500,000",Not Started,"E-Commerce, Fashion, Retail","London, England, United Kingdom",Asos is an online platform engaged in the retail of fashion and beauty products for men and women.,"11,762",http://www.asos.com/,$1B to $10B,"Frasers Group, Bestseller, Bantry Bay, Camelot Capital Partners","Bantry Bay, Bestseller, Camelot Capital Partners, Frasers Group",https://x.com/ASOS,http://www.linkedin.com/company/asos.com,1001-5000,"£237,500,000","Jun 1, 2000"
Self Protocol,https://www.crunchbase.com/organization/self-protocol,"Nov 13, 2025","$9,000,000",Not Started,"Biometrics, Identity Management, Web3","San Francisco, California, United States","Self is spearheading a secure, human-first internet by allowing users to verify their identities while maintaining their privacy.","12,065",https://self.xyz/,—,"Spearhead, Nitesh Banta, Greenfield Capital, Startup Capital Ventures x SBI Fund, Hart Lambur",—,https://x.com/selfprotocol,https://www.linkedin.com/company/self-xyz/,11-50,"$9,000,000",2024
Laka,https://www.crunchbase.com/organization/laka,"Nov 13, 2025","$45,104,091",Not Started,"Insurance, InsurTech, Sporting Goods","London, England, United Kingdom",Laka is a peer-to-peer bicycle insurance platform that covers bicycles and equipment.,"12,791",http://laka.co/,$1M to $10M,"500 Global, Autotech Ventures, LocalGlobe, Creandum, Motive Partners","Achmea Innovation Fund, Autotech Ventures, Creandum, HSBC Innovation Banking, LocalGlobe, MS&AD Ventures, Porsche Ventures, Shift4Good",https://x.com/lakahq,https://linkedin.com/company/lakahq/,51-100,"£6,500,000","Jan 20, 2017"
Ionis Pharmaceuticals,https://www.crunchbase.com/organization/ionis-pharmaceuticals,"Nov 13, 2025","$2,451,550,000",Not Started,"Biotechnology, Health Care, Medical, Pharmaceutical","Carlsbad, California, United States",Ionis Pharmaceuticals specializes in the discovery and development of RNA-targeted drugs.,"14,514",http://www.ionispharma.com/,$500M to $1B,—,—,https://x.com/ionispharma,https://www.linkedin.com/company/ionis-pharmaceuticals/,1001-5000,"$700,000,000",1989
AEON Biopharma,https://www.crunchbase.com/organization/aeon-biopharma,"Nov 13, 2025","$88,500,000",Not Started,"Biotechnology, Consulting, Financial Services, Health Care, Medical, Pharmaceutical","Newport Beach, California, United States",AEON Biopharma is a biopharmaceutical company that develops novel and proprietary treatment paradigms to improve patient outcomes.,"15,308",https://aeonbiopharma.com/,—,"Daewoong Pharmaceutical, Daewoong",Daewoong Pharmaceutical,,https://www.linkedin.com/company/aeon-biopharma-inc,1-10,"$22,000,000",2013
Acurast,https://www.crunchbase.com/organization/acurast,"Nov 13, 2025","$16,400,000",Not Started,"Blockchain, Cloud Computing, Information Technology","Vienna, Wien, Austria","Acurast Decentralized Serverless Cloud, leveraging the multipliers of mobile phones for compute.","15,422",https://acurast.com/,$1M to $10M,"CoinList, HV Capital, peaq, Scytale Digital, Sigma Capital",CoinList,http://x.com/Acurast,https://www.linkedin.com/company/acurast-association/,11-50,"$11,000,000",2022
Zilch,https://www.crunchbase.com/organization/zilch-technology-limited,"Nov 13, 2025","$822,858,275",Not Started,"Banking, Consumer Lending, Credit, Financial Services, FinTech, Mobile Payments, Payments","London, England, United Kingdom","Zilch is is a direct-to-consumer ad-subsidised payments network that provides a flexible buy now, pay later service.","15,445",https://www.zilch.com/uk/,$100M to $500M,"Deutsche Bank, Goldman Sachs Asset Management, eBay Ventures, Ventura Capital, US Bank","Deutsche Bank, eBay Ventures, Goldman Sachs Asset Management, KKCG, M&F Fund, US Bank, Ventura Capital",https://x.com/payzilch,https://www.linkedin.com/company/payzilch,251-500,"$176,700,000",2018
Peregrine Energy,https://www.crunchbase.com/organization/peregrine-energy,"Nov 13, 2025","$1,565,000,000",Not Started,"Clean Energy, Consulting, Energy, Manufacturing","Boulder, Colorado, United States","Peregrine Energy is a manufacturing company that specializes in the acquisition, development, and operations of renewable assets.","17,750",https://www.peregrineenergysolutions.com/,—,"Societe Generale, Kohlberg Kravis Roberts & Co., AB CarVal Investors, IMM Investment, First Citizens Bank","AB CarVal Investors, Bildmore Clean Energy, Kohlberg Kravis Roberts & Co., Sumitomo Mitsui Banking Corporation",,https://www.linkedin.com/company/peregrine-energy/,11-50,"$317,000,000",2022
Infinity Power,https://www.crunchbase.com/organization/infinity-power,"Nov 13, 2025","$565,000,000",Not Started,"Battery, Electrical Distribution, Energy, Renewable Energy, Solar, Wind Energy","Amsterdam, Noord-Holland, The Netherlands","Infinity Power is a renewable energy company that offers solar, battery storage, and grid infrastructure solutions.","20,669",https://weareinfinitypower.com/,—,"European Bank for Reconstruction and Development, Japan International Cooperation Agency, Proparco, Absa CIB","Absa CIB, European Bank for Reconstruction and Development",,https://www.linkedin.com/company/infinity-power,51-100,"$372,000,000",Dec 2019
Olli Health,https://www.crunchbase.com/organization/olli-health,"Nov 13, 2025","$12,900,000",Not Started,"Artificial Intelligence (AI), Health Care, Home Health Care","Madison, Wisconsin, United States",Olli Health is a healthtech company that offers AI-powered home health coding & OASIS QR.,"20,689",https://www.ollihomehealth.ai/,—,"Tau Ventures, Cannage Capital, Arkitekt Ventures",Cannage Capital,,https://www.linkedin.com/company/olli-home-health/,1-10,"$10,000,000","Sep 12, 2023"
Bindwell,https://www.crunchbase.com/organization/bindwell,"Nov 13, 2025","$6,500,000",Not Started,"Agriculture, AgTech, Artificial Intelligence (AI)","San Francisco, California, United States",Bindwell is a Biotech company that uses AI to develops safer pesticides.,"21,018",https://bindwell.ai/,—,"General Catalyst, Y Combinator, SV Angel, Unpopular Ventures, Character","A.Capital Ventures, General Catalyst, Y Combinator",https://x.com/bindwell_ai,https://www.linkedin.com/company/bindwell/,1-10,"$6,000,000",2024
Odyssey Elixir,https://www.crunchbase.com/organization/odyssey-elixir,"Nov 13, 2025","$24,988,338",Not Started,"Food and Beverage, Wellness","Margate City, New Jersey, United States",Odyssey Elixir offers a crafted line of functional mushroom elixirs.,"21,348",https://odysseyelixir.com/,$1M to $10M,Richard Laver,Richard Laver,https://x.com/odysseyelixir,https://www.linkedin.com/company/odyssey-elixir/,11-50,"$6,676,338",2020
Genpact,https://www.crunchbase.com/organization/genpact,"Nov 13, 2025","$750,000,000",Not Started,"Analytics, Artificial Intelligence (AI), Business Process Automation (BPA), Consulting, Information Technology, Software","New York, New York, United States","Genpact is an information technology firm that offers business management, artificial intelligence, automation, and cloud services.","21,514",https://www.genpact.com/,$1B to $10B,General Atlantic,—,https://x.com/Genpact,https://www.linkedin.com/company/genpact,10001+,"$350,000,000",1997
4TEEN4 Pharmaceuticals,https://www.crunchbase.com/organization/sphingotec-gmbh,"Nov 13, 2025","€87,177,563",Not Started,"Biotechnology, Health Care, Health Diagnostics, Hospital, Medical, Medical Device","Hennigsdorf, Brandenburg, Germany","4TEEN4 Pharmaceuticals develops innovative therapies and biomarkers for diagnosis, prediction, and treatment of Circulatory Shock.","22,533",https://4teen4.de/,—,"NRW.BANK, FLORA Ventures, Brandenburg Kapital, Therabel, Toucan Health Innovations",Brandenburg Kapital,,https://www.linkedin.com/company/4teen4-pharmaceuticals,11-50,"€31,000,000","Jun 13, 2013"
Modulight Bio,https://www.crunchbase.com/organization/modulight-9711,"Nov 13, 2025","$12,000,000",Not Started,"Biotechnology, Health Care, Medical, Therapeutics","Boston, Massachusetts, United States",Modulight Bio develops an optogenetic platform intended for the treatment of neurological disorders.,"22,637",https://www.modulight.bio/,—,"LocalGlobe, Jibe Ventures, Saras Capital, fresh.fund, SilverArc Capital","Jibe Ventures, LocalGlobe",,https://www.linkedin.com/company/modulight-bio,11-50,"$12,000,000",2022
Scripta Therapeutics,https://www.crunchbase.com/organization/scripta-therapeutics,"Nov 13, 2025","$12,000,000",Not Started,"Biotechnology, Medical, Therapeutics","Oxford, Oxfordshire, United Kingdom",Scripta Therapeutics operates as a bio-tech company.,"24,085",https://www.scriptatherapeutics.com/,—,"YZR Capital, Oxford Science Enterprises, Apollo Health Ventures, AlbionVC, Parkwalk Advisors","Apollo Health Ventures, Oxford Science Enterprises",,https://uk.linkedin.com/company/scripta-therapeutics,1-10,"$12,000,000",2025
Lative,https://www.crunchbase.com/organization/lative,"Nov 13, 2025","$11,938,062",Not Started,"Business Development, Sales, Sales Automation","Dublin, Dublin, Ireland",Lative is a real-time growth efficiency platform for sales organizations.,"24,848",https://lative.io/,$1M to $10M,"Elkstone Capital Partners, Enterprise Ireland, WestWave Capital, Act Venture Capital, Senovo","Act Venture Capital, Elkstone Capital Partners, Senovo",https://x.com/Lative_io,https://www.linkedin.com/company/lative-limited,11-50,"$7,500,000",2022
Entain,https://www.crunchbase.com/organization/gvc-holding,"Nov 13, 2025","$1,341,767,031",Not Started,"Gaming, Internet, Online Games, Video Games","London, England, United Kingdom","Entain is a sports-betting, gaming, and interactive entertainment group that operates in the online and retail sectors.","24,986",https://entaingroup.com/,$1B to $10B,—,—,https://x.com/entaingroup,https://www.linkedin.com/company/entain,10001+,"€500,000,000",2001
Ferrovial,https://www.crunchbase.com/organization/ferrovial,"Nov 13, 2025","€400,000,000",Not Started,"Construction, Facility Management, Infrastructure, Innovation Management","Madrid, Madrid, Spain",Ferrovial is a provider of transport infrastructure and urban services.,"28,656",http://www.ferrovial.com/en,$1B to $10B,—,—,https://x.com/ferrovial_es,https://www.linkedin.com/company/ferrovial,10001+,"€400,000,000",1952
Azumuta,https://www.crunchbase.com/organization/azumuta,"Nov 13, 2025","€10,800,000",Not Started,Software,"Gent, Oost-Vlaanderen, Belgium",The leading digital platform to support workers in manufacturing industries.,"28,823",https://www.azumuta.com/,Less than $1M,"Capricorn Partners, Keen Venture Partners, Angelwise, PMV, Dirk Vermunicht","Angelwise, Keen Venture Partners",https://x.com/azumuta,https://www.linkedin.com/company/azumuta/,1-10,"€8,000,000","Dec 5, 2016"
Almond FinTech,https://www.crunchbase.com/organization/almond-fintech,"Nov 13, 2025","$11,000,000",Not Started,"Financial Services, FinTech","Boston, Massachusetts, United States","Almond uses routing orchestration to select optimal time, currency, and network for best possible cross-border payment rates.","31,148",https://www.almondfintech.com/,$1M to $10M,"Morningside, SBXi, DELTA Wealth Partners","DELTA Wealth Partners, Morningside",https://x.com/almondfintech,https://www.linkedin.com/company/almond-fintech,11-50,—,2020
Obello,https://www.crunchbase.com/organization/obello,"Nov 13, 2025","$8,500,000",Not Started,"Graphic Design, Product Design, SaaS","San Francisco, California, United States",Obello is a design platform built for brands that need to create high-quality content at speed.,"31,397",https://www.obello.com/,—,"Obvious Ventures, Baukunst, AVV, Preview Ventures",Obvious Ventures,,https://www.linkedin.com/company/obello/,1-10,"$8,500,000",2022
Better Trucks,https://www.crunchbase.com/organization/better-trucks,"Nov 13, 2025","$25,783,186",Not Started,"Delivery, Logistics, Transportation","Downers Grove, Illinois, United States",Better Trucks is a last-mile parcel carrier that specializes in rapid-residential deliveries.,"31,585",https://www.bettertrucks.com/,$1M to $10M,"Corazon Capital, lobby capital, Uber Freight, Venture 53","lobby capital, Uber Freight",https://x.com/BetterTrucks,https://www.linkedin.com/company/better-trucks/,251-500,—,2019
Hafslund Oslo Celsio,https://www.crunchbase.com/organization/hafslund-oslo-celsio,"Nov 13, 2025","NOK1,000,000,000",Not Started,"Energy, Heating, Ventilation, and Air Conditioning (HVAC), Renewable Energy","Oslo, Oslo, Norway",Hafslund Oslo Celsio produce and distribute district heating and district cooling in Greater Oslo.,"33,279",https://www.hafslund.no/,$1M to $10M,"Nordic Investment Bank, HitecVision",Nordic Investment Bank,,,101-250,"NOK1,000,000,000",2017
Octopus Electric Vehicles,https://www.crunchbase.com/organization/octopus-electric-vehicles,"Nov 13, 2025","£650,000,000",Not Started,"Advice, Automotive, Leasing, Sales, Transportation","London, England, United Kingdom","Octopus Electric Vehicles is an electric vehicle specialist that provides electric vehicle leasing, advice and best vehicle quotes.","39,250",https://octopusev.com/,$50M to $100M,"Morgan Stanley, Pollen Street Capital, Lloyds Banking Group, Credit Agricole CIB","Lloyds Banking Group, Pollen Street Capital",https://x.com/octopusev?utm_medium=website&utm_source=footer&utm_campaign=twitter,https://www.linkedin.com/company/octopusev,101-250,"£500,000,000",2018
KÄÄPÄ Biotech,https://www.crunchbase.com/organization/k%C3%A4%C3%A4p%C3%A4-biotech-oy,"Nov 13, 2025","€9,000,000",Not Started,"Biotechnology, Dietary Supplements, Food and Beverage, Food Processing, Forestry, Organic Food, Sustainability","Karjalohja, Southern Finland, Finland","Biotechnology company committed to healthier humans and ecosystems. We research, innovate and develop novel industry solutions with fungi.","39,295",https://kaapabiotech.com/,$1M to $10M,"PeakBridge, Zintinus","PeakBridge, Zintinus",,https://www.linkedin.com/company/k%C3%A4%C3%A4p%C3%A4-biotech/,11-50,"€9,000,000",2018
