Organization Name,CrunchBase URL,Last Funding Date,Total Funding Amount,Stage,Industries,Headquarters Location,Description,CB Rank (Company),Website,Estimated Revenue Range,Top 5 Investors,Lead Investors,Twitter,LinkedIn,Number of Employees,Last Funding Amount,Founded Date
RED Driving School,https://www.crunchbase.com/organization/red-driving-school,"Sep 25, 2025","£13,000,000",Not Started,"Education, Training","Billingham, Stockton-on-Tees, United Kingdom",RED Driving School is a driving school helping thousands of new drivers each year.,"70,694",https://www.reddrivingschool.com/,$10M to $50M,NatWest,NatWest,https://x.com/REDdriving,https://www.linkedin.com/company/red-driving-school,51-100,"£13,000,000",1992
LaNua Medical,https://www.crunchbase.com/organization/lanua-medical,"Sep 25, 2025","€6,000,000",Not Started,"Health Care, Medical, Medical Device","Dublin, Dublin, Ireland",LaNua Medical is a medical device company that develops disruptive image-guided technologies.,"71,302",https://www.lanuamedical.com/,—,"Atlantic Bridge, Elkstone Capital Partners, Enterprise Ireland, Furthr VC, Disruptive Technologies Innovation Fund","Atlantic Bridge, Disruptive Technologies Innovation Fund, Elkstone Capital Partners",,https://www.linkedin.com/company/lanua-medical,1-10,—,2024
Appalachian Community Capital,https://www.crunchbase.com/organization/appalachian-community-capital,"Sep 25, 2025","$501,627,096",Not Started,"Communities, Financial Services, Non Profit","Christiansburg, Virginia, United States",Appalachian Community Capital is a community development financial institution.,"86,845",https://appalachiancommunitycapitalcdfi.org/,$1M to $10M,"Truist Foundation Western North Carolina Recovery and Resiliency Fund, Community Development Financial Institutions Fund, U.S. Environmental Protection Agency","Community Development Financial Institutions Fund, Truist Foundation Western North Carolina Recovery and Resiliency Fund, U.S. Environmental Protection Agency",https://x.com/acc_cdfi,https://www.linkedin.com/company/acc-cdfi,1-10,"$1,000,000",2013
Sunstone Hotel Investors,https://www.crunchbase.com/organization/sunstone-hotel-investors,"Sep 25, 2025","$1,350,000,000",Not Started,"Asset Management, Real Estate, Real Estate Investment, Resorts, Venture Capital","Aliso Viejo, California, United States","Sunstone Hotel Investors is a real estate investment trust focused on acquiring, owning, and managing upscale hotels.","89,830",http://www.sunstonehotels.com/,$500M to $1B,"U.S. Bancorp, JP Morgan Chase, Huntington National Bank, Truist Securities, Wells Fargo Securities",—,,http://www.linkedin.com/company/29276,11-50,"$1,350,000,000",1995
Oma Saastopankki,https://www.crunchbase.com/organization/oma-saastopankki,"Sep 25, 2025","€1,000,000,000",Not Started,"Banking, Finance, Financial Services","Lappeenranta, Southern Finland, Finland",Oma Saastopankki is a savings bank that serves private and business customers.,"91,767",https://www.omasp.fi/en,$100M to $500M,—,—,https://x.com/omasaastopankki,https://www.linkedin.com/company/oma-s%C3%A4%C3%A4st%C3%B6pankki-oy,501-1000,"€200,000,000","Jan 1, 1875"
Axon Therapies,https://www.crunchbase.com/organization/axon-therapies,"Sep 25, 2025","$35,299,999",Not Started,"Health Care, Neuroscience, Travel","New York, New York, United States",Axon Therapies develops a healthcare device with a neuromodulation approach to treat heart failure.,"93,829",https://www.axontherapies.com/,$1M to $10M,"Sante Ventures, Deerfield, Earlybird Venture Capital, CD Capital, Action Potential Venture Capital","Earlybird Venture Capital, Sante Ventures",,https://www.linkedin.com/company/axon-therapies-inc.,11-50,"$32,000,000",2014
Steric,https://www.crunchbase.com/organization/steric-51b3,"Sep 25, 2025","$6,775,000",Not Started,—,"Culver City, California, United States",Steric develops and manufactures wine processing units to fine tune and modify wine and spirits.,"96,908",https://steric.com/,—,—,—,,https://www.linkedin.com/company/stericsystems/,11-50,"$6,775,000",2020
CTO Realty Growth,https://www.crunchbase.com/organization/cto-realty-growth,"Sep 25, 2025","$180,000,000",Not Started,"Commercial, Commercial Real Estate, Impact Investing, Property Management, Real Estate, Real Estate Investment","Daytona Beach, Florida, United States",CTO Realty Growth provides real estate investment and commercial property services.,"98,777",https://ctoreit.com/,$10M to $50M,"Wells Fargo, Synovus, Raymond James Bank",—,,https://www.linkedin.com/company/ctorealtygrowth,11-50,"$150,000,000",1910
Interfor,https://www.crunchbase.com/organization/interfor,"Sep 25, 2025","$343,750,000",Not Started,"Automotive, Logistics, Manufacturing","Bellingham, Washington, United States",International Forest Products Limited (Interfor) is one of the Pacific Northwest’s largest producers of quality wood products.,"108,766",http://www.interfor.com/,$1B to $10B,Prudential Private Capital,Prudential Private Capital,,https://www.linkedin.com/company/interfor,1001-5000,"$143,750,000","May 6, 1963"
HF Foods Group,https://www.crunchbase.com/organization/hf-foods-group,"Sep 25, 2025","$125,000,000",Not Started,"Food Delivery, Wholesale","City Of Industry, California, United States",HF Foods Group specializes in wholesale foodservice distribution to restaurants.,"138,556",https://www.hffoodsgroup.com/,$1B to $10B,"Wells Fargo, Comerica Bank",—,,,1001-5000,"$100,000,000",2016
Borregaard,https://www.crunchbase.com/organization/borregaard-asa,"Sep 25, 2025","NOK715,000,000",Not Started,"Biotechnology, Chemical, Sustainability","Sarpsborg, Ostfold, Norway",Borregaard is a sustainable biorefinery producing advanced and environmentally friendly biochemicals.,"143,222",http://www.borregaard.com/,$500M to $1B,"DNB, Norwegian Research Council","DNB, Norwegian Research Council",https://x.com/Borregaard,https://www.linkedin.com/company/borregaard,1001-5000,"NOK15,000,000","Jan 1, 1889"
Ioxus,https://www.crunchbase.com/organization/ioxus,"Sep 25, 2025","$163,626,834",Not Started,"Electronics, Energy, Industrial, Manufacturing","Oneonta, New York, United States","Ioxus develops, manufactures and commercializes ultracapacitor technology for the military, transportation and alternative energy markets.","174,310",http://www.ioxus.com/,$50M to $100M,"International Finance Corporation, Correlation Ventures, National Science Foundation, The Westly Group, Aster","Cayuga Venture Fund, Energy Technology Ventures, National Science Foundation, The Westly Group",https://x.com/ioxus,http://www.linkedin.com/company/ioxus-inc.,101-250,"$100,000",2007
Target Healthcare REIT,https://www.crunchbase.com/organization/target-healthcare-reit,"Sep 25, 2025","£237,000,000",Not Started,"Financial Services, Health Care, Impact Investing, Medical Device","London, England, United Kingdom",Target Healthcare REIT makes responsible investments to improve care home real estate.,"192,977",https://www.targethealthcarereit.co.uk/,$50M to $100M,Phoenix Group,Phoenix Group,,https://www.linkedin.com/company/target-healthcare-reit-ltd-thrl-,11-50,"£200,000,000","Jan 1, 2013"
Virtualitics,https://www.crunchbase.com/organization/virtualitics,"Sep 24, 2025","$103,902,378",Not Started,"Artificial Intelligence (AI), Government, Machine Learning, Military, Natural Language Processing","Pasadena, California, United States","Virtualitics is an AI company focused on readiness applications primarily for defense, powered by the Virtualitics AI platform.","1,737",https://www.virtualitics.com/,$1M to $10M,"Citi, The Venture Reality Fund/VRF, Smith Point Capital, Centricus, North Sound Ventures","Centricus, Citi, North Sound Ventures, Smith Point Capital, The Venture Reality Fund/VRF",,https://www.linkedin.com/company/virtualitics,51-100,"$15,000,000",Aug 2016
Oracle,https://www.crunchbase.com/organization/oracle,"Sep 24, 2025","$25,750,000,000",Not Started,"Data Governance, Data Management, Enterprise Software, Information Technology, SaaS, Software","Austin, Texas, United States",Oracle is an integrated cloud application and platform services that sells a range of enterprise information technology solutions.,"2,139",https://www.oracle.com/,$10B+,"Sequoia Capital, HSBC, Citi, Goldman Sachs, Deutsche Bank","HSBC, JPMorgan Chase & Co., Sequoia Capital",https://x.com/Oracle,https://www.linkedin.com/company/oracle,10001+,"$18,000,000,000","Jun 16, 1977"
Bastion,https://www.crunchbase.com/organization/bastion-0cf6,"Sep 24, 2025","$39,600,000",Not Started,"Information Technology, Internet","Campbell, California, United States",Bastion blends the best of web2 and web3 technologies to broaden opportunities for organizations and their customers.,"2,466",https://www.bastion.com/,$1M to $10M,"a16z crypto, Coinbase Ventures, Laser Digital, Sony Innovation Fund, Samsung NEXT","a16z crypto, Coinbase Ventures",https://x.com/BastionPlatform,https://www.linkedin.com/company/bastionplatforms,11-50,"$14,600,000",2023
Pepgen,https://www.crunchbase.com/organization/pepgen-corporation,"Sep 24, 2025","$354,675,523",Not Started,"Biotechnology, Clinical Trials, Medical","Oxford, Oxfordshire, United Kingdom",PepGen is empowering nucleic acid therapeutics to go the distance.,"2,764",https://pepgen.com/,$1M to $10M,"RA Capital Management, Perceptive Advisors, Janus Henderson Investors, Adage Capital Management, Frazier Life Sciences",RA Capital Management,https://x.com/PepGenTx,https://www.linkedin.com/company/pepgenltd,51-100,"$115,000,000",2018
Modular,https://www.crunchbase.com/organization/modular-ai,"Sep 24, 2025","$380,000,000",Not Started,"AI Infrastructure, Artificial Intelligence (AI), Generative AI, Machine Learning, Software","Palo Alto, California, United States","Modular provides AI infrastructure for deployment, serving, and programming GPUs.","2,965",https://www.modular.com/,—,"General Catalyst, DFJ Growth, Greylock, SV Angel, US Innovative Technology Fund","General Catalyst, Google Ventures, US Innovative Technology Fund",https://x.com/modular_ai,https://www.linkedin.com/company/modular-ai,101-250,"$250,000,000",Jan 2022
AmplifyMD,https://www.crunchbase.com/organization/amplifymd,"Sep 24, 2025","$20,000,000",Not Started,"Health Care, Information Services, Telehealth","Los Gatos, California, United States",AmplifyMD is a telemedicine platform connecting medical institutions with specialist doctors.,"3,290",https://amplifymd.com/,$1M to $10M,"Forerunner, Greylock, Tau Ventures, F-Prime, Memorial Hermann Health System","Forerunner, F-Prime, Greylock",,https://www.linkedin.com/company/amplifymd,11-50,"$20,000,000",2018
Emergence,https://www.crunchbase.com/organization/emergence-9794,"Sep 24, 2025","$300,000,000",Not Started,"Artificial Intelligence (AI), Information Technology, Internet","New York, New York, United States",Emergence is technology company that utilizes science and development of AI agent systems for enterprises.,"4,963",https://www.emergence.ai/,—,Russell AI Labs,Russell AI Labs,https://x.com/emergence_ai,https://www.linkedin.com/company/emergenceai,51-100,"$300,000,000",Jan 2024
Concordium,https://www.crunchbase.com/organization/concordium,"Sep 24, 2025","$76,241,253",Not Started,"Blockchain, Information Technology, Software, Universities","Zug, Zug, Switzerland","Concordium is a next-gen privacy-focused, public and permissionless blockchain architecture with an ID Layer at the protocol level.","6,699",https://www.concordium.com/,$10M to $50M,"Hilbert Group, Kjøller, NewTribe Capital, G1 Ventures, AGE Crypto Asset Investment Fund","Hilbert Group, Lars Seier Christensen",https://x.com/ConcordiumNet,https://www.linkedin.com/company/33433672,51-100,—,"Oct 1, 2018"
Solsten,https://www.crunchbase.com/organization/12traits,"Sep 24, 2025","$38,600,000",Not Started,"Artificial Intelligence (AI), Information Technology, Machine Learning, Psychology","Berlin, Berlin, Germany",Solsten is an AI firm engaged in understanding human behavior in the digital world to power the future of customer experience.,"8,773",https://solsten.io/,$10M to $50M,"Alumni Ventures, Inventure, Washington Harbour Partners, Konvoy, Decathlon Capital Partners","Decathlon Capital Partners, Inventure, Konvoy",https://x.com/12traits,https://www.linkedin.com/company/getsolsten/,51-100,—,2018
Sparrow Pharmaceuticals,https://www.crunchbase.com/organization/sparrow-pharmaceuticals,"Sep 24, 2025","$156,275,255",Not Started,"Biopharma, Biotechnology, Pharmaceutical, Therapeutics","Portland, Oregon, United States",Sparrow Pharma is a clinical-stage biopharma company developing treatments for T2D with elevated cortisol and related metabolic conditions.,"8,853",https://sparrowpharma.com/,—,"RA Capital Management, U.S. Venture Partners, OrbiMed, Forbion Capital Partners, RiverVest","Forbion Capital Partners, OrbiMed, RA Capital Management",https://x.com/sparrowpharma,https://www.linkedin.com/company/sparrowpharma,1-10,"$95,000,000",2013
BizzyCar,https://www.crunchbase.com/organization/bizzycar,"Sep 24, 2025","$35,000,000",Not Started,"Artificial Intelligence (AI), Automotive, Information Technology, Software","Saint Peters, Missouri, United States",BizzyCar is an AI-driven Automated Service Recall Management platform that simplifies automobile maintenance tasks.,"9,576",https://bizzycar.com/,$1M to $10M,"FM Capital, Dealer Tire",Dealer Tire,https://x.com/bizzy_car,https://www.linkedin.com/company/bizzycar/,101-250,"$20,000,000",2018
Pine AI,https://www.crunchbase.com/organization/pine-ai,"Sep 24, 2025","$30,000,000",Not Started,"Artificial Intelligence (AI), Customer Service, Generative AI, Internet","Palo Alto, California, United States","an AI agent that handles customer service calls, negotiates bills, resolves disputes and saves you time-no more waiting on hold or arguing","9,603",https://www.19pine.ai/,—,"Forwest Capital, Hillhouse Capital","Forwest Capital, Hillhouse Capital",https://x.com/PineAiCallAgent,,1-10,"$25,000,000","Jun 1, 2024"
