Organization Name,CrunchBase URL,Last Funding Date,Total Funding Amount,Stage,Industries,Headquarters Location,Description,CB Rank (Company),Website,Estimated Revenue Range,Top 5 Investors,Lead Investors,Twitter,LinkedIn,Number of Employees,Last Funding Amount,Founded Date
RIVR,https://www.crunchbase.com/organization/swiss-mile,"Sep 1, 2025","$25,500,000",Not Started,"Artificial Intelligence (AI), Information Technology, Manufacturing, Robotics","Zürich, Zurich, Switzerland",RIVR is a robotics company that uses physical AI and robots to revolutionize last-mile delivery.,"3,533",https://www.rivr.ai/,—,"HSG, Agile Robots AG, Linear Capital, Bezos Expeditions, Innosuisse","Bezos Expeditions, HSG, Innosuisse",https://x.com/rivr_tech,https://www.linkedin.com/company/rivr-technologies,51-100,—,"Apr 5, 2023"
Kontigo,https://www.crunchbase.com/organization/kontigo-inc,"Sep 1, 2025","$20,100,000",Not Started,"Artificial Intelligence (AI), FinTech, Software","San Francisco, California, United States",The world's stablecoin neobank.,"3,651",https://kontigo.lat/,—,"Alumni Ventures, Goodwater Capital, Y Combinator, Coinbase, Coinbase Ventures",Alumni Ventures,https://x.com/kontigo_app,https://www.linkedin.com/company/kontigolatam,1-10,"$20,000,000",2023
Karman Industries,https://www.crunchbase.com/organization/karman-industries,"Sep 1, 2025","$31,500,000",Not Started,"Industrial, Industrial Manufacturing, Manufacturing","Los Angeles, California, United States",Karman Industries is on a mission to help global organizations dramatically reduce expenses and eliminate onsite scope 1 emissions.,"4,499",https://www.karmanindustries.com/,—,"Riot Ventures, Wonder Ventures, 8090 Industries, Sunflower Capital, Space.VC",Riot Ventures,,https://www.linkedin.com/company/karman-industries/,1-10,"$20,000,000",Aug 2024
HAYA Therapeutics,https://www.crunchbase.com/organization/haya-therapeutics,"Sep 1, 2025","$1,108,328,986",Not Started,"Biotechnology, Genetics, Health Care, Medical, Therapeutics","Lausanne, Vaud, Switzerland",HAYA Therapeutics is a biotechnology company developing precision RNA-guided medicines that target the dark genome.,"7,488",https://www.hayatx.com/,$1M to $10M,"Schroders Capital, Eli Lilly, Sofinnova Partners, Alexandria Venture Investments, Apollo Health Ventures","Apollo Health Ventures, Broadview Ventures, Earlybird Venture Capital, Eli Lilly, Humboldt Fund, Innosuisse, Sofinnova Partners, Venture Kick",https://x.com/HaYaTherapx,https://www.linkedin.com/company/haya-therapeutics,11-50,—,2017
Quack (Aqc. by AUI),https://www.crunchbase.com/organization/quack-5e8e,"Sep 1, 2025","$10,000,000",Not Started,"Generative AI, SaaS, Service Industry, Software, Technical Support","New Castle, Delaware, United States",Quack specializes in technology for operating AI agents for customer services.,"7,807",https://www.quack.ai/,—,"SeedIL Ventures, Storytime Capital, Fusion, Hanaco Venture Capital, CS Angel","Fusion, Hanaco Venture Capital, Storytime Capital",,https://www.linkedin.com/company/thequack/,11-50,"$7,000,000",Apr 2023
Talkdesk,https://www.crunchbase.com/organization/talkdesk,"Sep 1, 2025","$592,450,000",Not Started,"Artificial Intelligence (AI), Cloud Computing, CRM, Customer Service, SaaS","San Francisco, California, United States",Talkdesk offers an enterprise contact center platform that allows companies to make the customer experience a competitive advantage.,"8,975",https://www.talkdesk.com/,$100M to $500M,"Franklin Templeton, 500 Global, Salesforce Ventures, Storm Ventures, Transpose Platform Management","Salesforce Ventures, Storm Ventures, Threshold, Transpose Platform Management, Viking Global Investors",https://x.com/talkdesk,https://www.linkedin.com/company/talkdesk,1001-5000,"$95,000,000",2011
Craftwork,https://www.crunchbase.com/organization/craftwork-be22,"Sep 1, 2025","$18,000,000",Not Started,"Construction, Field Support, Home Services, Interior Design","Charlotte, North Carolina, United States",Craftwork is a full-service home painting company that uses software to dramatically improve the homeowner and operator experiences.,"11,674",https://craftwork.com/,$10M to $50M,"General Catalyst, Forerunner, Y Combinator, Slow Ventures, Pioneer Fund","Forerunner, Lachy Groom, Slow Ventures",,https://www.linkedin.com/company/craftworkhome,11-50,"$1,000,000","Jan 1, 2023"
Peptinovo Biopharma,https://www.crunchbase.com/organization/peptinovo-biopharma,"Sep 1, 2025","$33,000,000",Not Started,"Biopharma, Biotechnology, Therapeutics","Ann Arbor, Michigan, United States",Peptinovo develops novel nanoparticles targeting anti-cancer drugs to tumors for improved therapeutic outcomes and reduced side effects.,"13,982",https://peptinovo.com/,—,—,—,,,1-10,"$15,400,000",2014
Reckitt,https://www.crunchbase.com/organization/reckitt-benckiser,"Sep 1, 2025","€1,638,000,000",Not Started,"Cleaning Products, Health Care, Home Health Care, Manufacturing, Medical, Product Design","Slough, Buckinghamshire, United Kingdom","Reckitt Benckiser Group is a consumer goods company makes health, hygiene and home products.","15,754",https://www.reckitt.com/,$10B+,—,—,https://x.com/ThisIsReckitt,https://www.linkedin.com/company/reckitt/,10001+,"€1,638,000,000",1999
AIQ Solutions,https://www.crunchbase.com/organization/aiq-solutions,"Sep 1, 2025","$13,033,349",Not Started,"Health Care, Medical Device","Madison, Wisconsin, United States",AIQ Solutions develops a medical device technology platform that revolutionizes the treatment response of patients with complex diseases.,"16,164",https://www.aiq-solutions.com/,$1M to $10M,"Alumni Ventures, NVNG Investment Advisors, Capital Midwest Fund, Rock River Capital Partners, CancerX Startup Accelerator","CancerX Startup Accelerator, Capital Midwest Fund, New York Angels, NSF Small Business Innovation Research / Small Business Technology Transfer (SBIR/STTR), NVNG Investment Advisors, Small Business Innovation Research",https://x.com/aiq_solutions,https://www.linkedin.com/company/aiqsolutions/,11-50,—,2016
UNIVITY,https://www.crunchbase.com/organization/constellation-technologies-operations,"Sep 1, 2025","€40,300,000",Not Started,"Broadcasting, Information Technology, Telecommunications","Paris, Ile-de-France, France","UNIVITY deploys telecom satellites, delivering high-speed, low-latency internet where terrestrial networks are lacking.","17,219",https://www.constellation.global/,—,"Bpifrance, France 2030, Expansion Ventures, Seraphim Space Accelerator, IncubAlliance Paris-Saclay","Expansion Ventures, France 2030, IncubAlliance Paris-Saclay, Seraphim Space Accelerator",,https://www.linkedin.com/company/constellation-technologies-operations/,11-50,"€31,000,000",2022
Shen.AI,https://www.crunchbase.com/organization/mx-labs,"Sep 1, 2025","$6,290,000",Not Started,"Artificial Intelligence (AI), Health Diagnostics, InsurTech, mHealth, Personal Health","Tallinn, Harjumaa, Estonia",AI health monitoring designed for healthcare and insurance leaders. Track 30+ health markers through a face scan using any camera.,"18,599",https://www.shen.ai/,$1M to $10M,"Superhero Capital, SMOK Ventures, Simpact Ventures, Tilia Impact Ventures, Verge HealthTech Fund","SMOK Ventures, Superhero Capital, Tilia Impact Ventures",,https://www.linkedin.com/company/mx-labs,11-50,"$920,000",Oct 2020
Enertiv,https://www.crunchbase.com/organization/enertiv,"Sep 1, 2025","$16,650,000",Not Started,"Analytics, Commercial Real Estate, Internet of Things, PropTech, Real Estate, SaaS, Software","New York, New York, United States",Enertiv transforms building data into asset value for commercial real estate portfolios.,"19,682",http://www.enertiv.com/,$1M to $10M,"Techstars, Fifth Wall, AAF Management Ltd., NYSERDA, MetaProp","Commonweal Ventures, Fifth Wall, GroundBreak Ventures, New York Angels, NYSERDA, R/GA Accelerator",https://x.com/enertiv,http://www.linkedin.com/company/enertiv,11-50,—,2009
DeepNight,https://www.crunchbase.com/organization/deepnight,"Sep 1, 2025","$6,000,000",Not Started,"Artificial Intelligence (AI), FinTech, Information Technology","San Francisco, California, United States",Deepnight develops AI-powered night vision systems that enhance low-light visibility.,"24,284",https://www.deepnight.ai/,—,"Y Combinator, Pioneer Fund, Initialized Capital, Kulveer Taggar, Shane Neman","Initialized Capital, Y Combinator",,https://www.linkedin.com/company/deepnight-ai,1-10,—,2022
Stark Future,https://www.crunchbase.com/organization/stark-future,"Sep 1, 2025","$125,145,950",Not Started,"Electric Vehicle, Manufacturing","Viladecáns, Catalonia, Spain",electric motorcycle manufacturer company,"28,938",https://starkfuture.com/,$50M to $100M,"European Investment Bank, Santander, Eicher Motors Limited, Kichi Invest, Tom Nylund","Eicher Motors Limited, European Investment Bank, Kichi Invest, Santander",https://x.com/starkfuturebike,https://www.linkedin.com/company/stark-future,101-250,—,2019
Greenely,https://www.crunchbase.com/organization/greenely,"Sep 1, 2025","$19,634,998",Not Started,"B2C, CleanTech, Energy, Energy Management, Software, Sustainability","Stockholm, Stockholms Lan, Sweden",Greenely provides an energy management platform for consumers to manage energy use and contribute to overall power system stability.,"31,417",https://www.greenely.se/,$1M to $10M,"Luminar Ventures, byFounders, Crowdcube, Silicon Valley Bank, EISMEA","byFounders, Korys, KTH Holding, Luminar Ventures, Silicon Valley Bank",https://x.com/greenely_ab,https://www.linkedin.com/company/greenely-ab,51-100,"SEK35,000,000",2014
SGH2 Energy,https://www.crunchbase.com/organization/sgh2-energy,"Sep 1, 2025","$540,000,000",Not Started,"Energy, Hydroponics, Waste Management","Washington, District of Columbia, United States","SGH2 Energy focuses on the gasification of waste into hydrogen and build, own, and operate SG’s SPEG technology to produce green hydrogen.","32,201",https://www.sgh2energy.com/,$1M to $10M,—,—,https://x.com/sgh2energy,,11-50,"$535,000,000",2020
Flybotix,https://www.crunchbase.com/organization/flybotix,"Sep 1, 2025","$19,172,472",Not Started,Industrial Automation,"Lausanne, Vaud, Switzerland",Flybotix develops a collision tolerant drone for in-structure and indoor inspection.,"32,634",http://flybotix.com/,$1M to $10M,"Venture Kick, Innovaud, Technology Fund, Foundation for Innovation and Technology (FIT), Swiss Investment","Foundation for Innovation and Technology (FIT), Greeneering Invest, Innovaud, Swiss Investment, Technology Fund, Venture Kick",https://x.com/Flybotix_,https://www.linkedin.com/company/flybotix/,11-50,"$10,000,000",Jan 2019
Synendos Therapeutics,https://www.crunchbase.com/organization/synendos-therapeutics,"Sep 1, 2025","CHF44,150,000",Not Started,"Health Care, Medical, Therapeutics","Allschwil, Basel-Landschaft, Switzerland",Synendos Therapeutics develops a class of small molecules for the treatment of anxiety and stress-related disorders.,"37,850",http://www.synendos.com/,$1M to $10M,"HTGF (High-Tech Gruenderfonds), Kurma Partners, Zürcher Kantonal Bank, Venture Kick, Ysios Capital","Innosuisse, Kurma Partners, Sunstone Life Science Ventures, Venture Kick, Ysios Capital",https://x.com/synendos,https://www.linkedin.com/company/synendos,11-50,—,Apr 2019
Centese,https://www.crunchbase.com/organization/esculon,"Sep 1, 2025","$21,489,998",Not Started,"Health Care, Medical Device","Omaha, Nebraska, United States",Centese develops cardiothoracic post-operative medical equipment for post-operative surgical care and patient monitoring.,"40,417",http://www.centese.com/,$1M to $10M,"National Science Foundation, Invest Nebraska, MedTech Venture Partners, New York Angels","MedTech Venture Partners, National Science Foundation, New York Angels",,https://www.linkedin.com/company/centese,11-50,—,2015
EarlySight,https://www.crunchbase.com/organization/earlysight,"Sep 1, 2025","$7,873,049",Not Started,Health Care,"Lausanne, Vaud, Switzerland",EarlySight start-up company is founded in order to accelerate the development and to bring the technology to clinics.,"44,288",https://www.earlysight.com/,$1M to $10M,"Verve Ventures, Nina Capital, Zürcher Kantonal Bank, MassChallenge, Venture Kick","FONGIT Innovation Fund, Foundation for Innovation and Technology (FIT), MassChallenge, Verve Ventures, Zürcher Kantonal Bank",,https://www.linkedin.com/company/earlysight/,1-10,"CHF3,100,000",2019
Nagi Bioscience,https://www.crunchbase.com/organization/nagi-bioscience,"Sep 1, 2025","$18,271,696",Not Started,"Biotechnology, Life Science, Product Research","Saint-sulpice, Vaud, Switzerland",Nagi Bioscience aims to revolutionize the way toxic and beneficial effects of substances are tested.,"45,242",http://nagibio.ch/,$1M to $10M,"Verve Ventures, imec.xpand, Zürcher Kantonal Bank, European Innovation Council, MassChallenge","European Innovation Council, imec.xpand, Innosuisse, Swisscanto Private Equity, Venture Kick, Verve Ventures",https://x.com/Nagibioscience,https://www.linkedin.com/company/nagibioscience/about/,11-50,—,2019
MyWay Digital Health,https://www.crunchbase.com/organization/myway-digital-health-7281,"Sep 1, 2025","£4,749,827",Not Started,"Health Care, Information Technology, Internet","Dundee, Dundee City, United Kingdom",MyWay Digital Health is a comprehensive online self management platform.,"52,289",http://www.mywaydigitalhealth.co.uk/,$1M to $10M,"Foresight Group, Innovate UK, DigitalHealth.London Accelerator, SBRI Healthcare","DigitalHealth.London Accelerator, Foresight Group, Innovate UK, SBRI Healthcare",https://x.com/MyWayDigital,https://www.linkedin.com/company/myway-digital-health-ltd/,11-50,"£3,000,000","Jan 1, 2017"
Voltiris,https://www.crunchbase.com/organization/voltiris,"Sep 1, 2025","CHF6,990,000",Not Started,"GreenTech, Renewable Energy, Semiconductor","Epalinges, Vaud, Switzerland",Sustainable green energy solutions for greenhouses and farmers.,"57,532",https://www.voltiris.com/,$10B+,"Satgana, Venture Kick, EquityPitcher Ventures, Innosuisse, Foundation for Innovation and Technology (FIT)","3M New Ventures, Biopôle, Business Angels Switzerland (BAS), Clima Now, EPFL Alumni, EquityPitcher Ventures, Foundation for Innovation and Technology (FIT), Founderful Campus, IMD Startup Competition, Innosuisse, Venture Kick, W.A. DE VIGIER",,https://www.linkedin.com/company/voltiris,11-50,—,Feb 2022
Desert Control,https://www.crunchbase.com/organization/desert-control,"Sep 1, 2025","$34,181,311",Not Started,"Agriculture, AgTech, Biotechnology, Sustainability","Sandnes, Rogaland, Norway","Desert Control is a soil and water conservation technology company that develops solutions to improve degraded, sandy, and thirsty soils.","60,805",https://www.desertcontrol.com/,Less than $1M,"Farvatn Venture, WFP Innovation Accelerator, Woods End Interests, SkatteFUNN","SkatteFUNN, WFP Innovation Accelerator, Woods End Interests",,https://www.linkedin.com/company/desertcontrol/,51-100,"NOK2,300,000",2015
