Organization Name,CrunchBase URL,Last Funding Date,Total Funding Amount,Stage,Industries,Headquarters Location,Description,CB Rank (Company),Website,Estimated Revenue Range,Top 5 Investors,Lead Investors,Twitter,LinkedIn,Number of Employees,Last Funding Amount,Founded Date
Olav Thon Eiendomsselskap,https://www.crunchbase.com/organization/olav-thon-eiendomsselskap,"Oct 21, 2025","SEK400,000,000",Not Started,"Property Management, Real Estate, Real Estate Investment","Oslo, Oslo, Norway","Olav Thon Eiendomsselskap is engaged in the real estate, shopping mall and hotel operations.","63,045",http://www.olt.no/,$500M to $1B,—,—,,,251-500,"SEK400,000,000",1982
Southeastern Grocers,https://www.crunchbase.com/organization/southeastern-grocers,"Oct 21, 2025","$200,000,000",Not Started,"Grocery, Non Profit","Jacksonville, Florida, United States",Southeastern Grocers is the fifth-largest traditional supermarket chain in the United States.,"64,896",http://www.segrocers.com/,$1B to $10B,"Silver Point Capital, L.P.","Silver Point Capital, L.P.",,https://www.linkedin.com/company/segrocers,10001+,"$200,000,000",1961
FEEDNOVA,https://www.crunchbase.com/organization/feednova,"Oct 21, 2025","UAH1,851,135,750",Not Started,—,"Busk, L'vivs'ka Oblast', Ukraine",FEEDNOVA is a company that manufactures high-protein feed additives through use of innovative solutions for animal waste processing.,"70,170",https://feednova.com.ua/en/,—,Effective Investments,Effective Investments,,https://www.linkedin.com/company/feednova/?originalSubdomain=ua,251-500,—,"Jun 22, 2021"
Estuary,https://www.crunchbase.com/organization/estuary,"Oct 21, 2025","$24,000,000",Not Started,"Information Technology, SaaS, Software, Web Development","New York, New York, United States",Sotware Infastructure Company,"71,262",http://estuary.dev/,$1M to $10M,"Gaingels, FirstMark, Flex Capital, Operator Partners, Swift Ventures","FirstMark, M13",https://x.com/EstuaryDev,https://www.linkedin.com/company/estuary-development/,11-50,"$17,000,000","Oct 1, 2019"
Minerva Neuroscience,https://www.crunchbase.com/organization/minerva-neuroscience,"Oct 21, 2025","$131,278,000",Not Started,"Biopharma, Biotechnology, Health Care, Neuroscience","Cambridge, Massachusetts, United States",Minerva Neurosciences focuses on the development and commercialization of a portfolio of product candidates to treat CNS diseases.,"80,447",http://minervaneurosciences.com/,$1M to $10M,"Index Ventures, Cormorant Asset Management, Vivo Capital, Perceptive Advisors, Janus Henderson Investors","MetLife, Sphera Funds Management, Vivo Capital",,https://www.linkedin.com/company/minerva-neurosciences/,1-10,"$80,000,000",2007
McCoy Roofing,https://www.crunchbase.com/organization/mccoy-roofing,"Oct 21, 2025","$27,000,000",Not Started,"Construction, Consulting, Home Improvement, Residential","Omaha, Nebraska, United States","McCoy Roofing offers roofing solutions and consulting services, including repairs, replacements, and solar options.","82,677",https://mccoyroofing.com/,$1M to $10M,Alaris Equity Partners,Alaris Equity Partners,https://x.com/MccoyRoofing1,https://www.linkedin.com/company/mccoyroofing,11-50,"$27,000,000",2007
Posit Science,https://www.crunchbase.com/organization/posit-science,"Oct 21, 2025","$23,986,054",Not Started,"Fitness, Personal Health, Wellness","San Francisco, California, United States","Posit Science is the maker of BrainHQ, the brain training program backed by the world's best science.","87,232",http://www.brainhq.com/,$1M to $10M,"National Institutes of Health, Cooley, Draper Fisher Jurvetson, Aberdare Ventures, VSP Capital",National Institutes of Health,https://x.com/brainhq,http://www.linkedin.com/company/posit-science,11-50,—,2002
RazorSecure,https://www.crunchbase.com/organization/razorsecure,"Oct 21, 2025","£9,900,000",Not Started,"Cyber Security, Information Technology, Network Security, Real Time, Security, Software","Basingstoke, Hampshire, United Kingdom","RazorSecure is a cyber security software that provides continuous threat monitoring & active defence strategy for trains, buses, cars & etc.","89,869",http://www.razorsecure.com/,$1M to $10M,"Frontier Development Capital, The FSE Group, Ependion, Breed Reply, NCSC For Startups","Breed Reply, Ependion, NCSC For Startups",https://x.com/razorsecure,https://www.linkedin.com/company/razorsecure/,1-10,"£2,700,000","Dec 31, 2014"
Diamond J Farms,https://www.crunchbase.com/organization/diamond-j-farms,"Oct 21, 2025","$10,600,000",Not Started,—,"Idaho Falls, Idaho, United States",Diamond J Farms cultivates quality crops and livestock with sustainable practices and a passion for farm-fresh excellence.,"110,379",—,—,Kennedy Funding,Kennedy Funding,,,1-10,"$10,600,000","Sep 8, 1997"
Grail,https://www.crunchbase.com/organization/grail,"Oct 20, 2025","$2,439,655,040",Not Started,"Biotechnology, Health Care, Health Diagnostics, Medical, Medical Device","Menlo Park, California, United States",Grail is a healthcare company that develops pan-cancer screening tests designed to detect cancers at an early stage.,474,https://www.grail.com/,$100M to $500M,"HSG, Hillhouse Investment, ARCH Venture Partners, Samsung Electronics, SV Angel","6 Dimensions Capital, Ally Bridge Group, ARCH Venture Partners, Hillhouse Investment, Huangpu River Capital, Illumina, Samsung C&T Corporation, Samsung Electronics",https://x.com/GrailBio,https://www.linkedin.com/company/grail-inc.,501-1000,"$325,000,000",2016
LangChain,https://www.crunchbase.com/organization/langchain,"Oct 20, 2025","$160,000,000",Not Started,"Agentic AI, Artificial Intelligence (AI), Database, Developer APIs, Generative AI","San Francisco, California, United States",LangChain is a platform that provides open-source frameworks and tools for engineering and deploying language model agents.,"1,471",https://www.langchain.com/,$50M to $100M,"Sequoia Capital, Sapphire Ventures, IVP, Cisco Investments, CapitalG","Benchmark, IVP, Sequoia Capital",https://x.com/LangChainAI,https://www.linkedin.com/company/langchain,101-250,"$125,000,000",Oct 2022
Faeth Therapeutics,https://www.crunchbase.com/organization/faeth-therapeutics,"Oct 20, 2025","$92,000,000",Not Started,"Biotechnology, Health Care, Medical, Therapeutics","San Francisco, California, United States",Faeth Therapeutics is a cancer metabolism company that focuses on nutrition treatments for cancer patients.,"1,706",https://www.faeththerapeutics.com/,$50M to $100M,"B Capital, Khosla Ventures, S2G Investments, Digitalis Ventures, Future Ventures","Future Ventures, Khosla Ventures, S2G Investments",https://x.com/faethtx,https://www.linkedin.com/company/faeththerapeutics,11-50,"$25,000,000",2019
Niron Magnetics,https://www.crunchbase.com/organization/niron-magnetics,"Oct 20, 2025","$171,599,999",Not Started,"Automotive, Information Technology, Manufacturing, Product Management","Minneapolis, Minnesota, United States","Niron Magnetics specializes in producing high-performance, rare-earth-free permanent magnets utilizing Iron Nitride technology.","2,635",http://www.nironmagnetics.com/,$1M to $10M,"Anzu Partners, US Department of Energy, Magna International, University of Minnesota, Stellantis Ventures","Anzu Partners, Artiman Ventures, General Motors Ventures, Minnesota Department of Employment and Economic Development, Samsung Ventures, Stellantis Ventures, US Department of Energy, Volta Energy Technologies, Volvo Cars Tech Fund, Western Digital Capital",,https://www.linkedin.com/company/niron-magnetics-inc.,101-250,"$10,000,000",2014
Cala Health,https://www.crunchbase.com/organization/cala-health,"Oct 20, 2025","$248,300,000",Not Started,"Health Care, Medical, Medical Device, Neuroscience, Wearables","San Mateo, California, United States",Cala Health is a bioelectronic medicine company that develops wearable neuromodulation devices for the treatment of chronic diseases.,"3,460",http://calahealth.com/,$10M to $50M,"Alumni Ventures, Lux Capital, Ascension Ventures, Google Ventures, Johnson & Johnson Innovation","Ascension Ventures, Kirin CVC, Meiji Yasuda Future Co-Creation Fund, Nexus NeuroTech, Niterra Ventures, Vertex Growth Fund",https://x.com/calahealth,https://www.linkedin.com/company/cala-health-inc,51-100,"$50,000,000",2014
Seneca,https://www.crunchbase.com/organization/seneca-7001,"Oct 20, 2025","$60,000,000",Not Started,"Artificial Intelligence (AI), Information Technology, Public Safety","America, Alabama, United States","Seneca is a company that develops advanced AI, robotic, and autonomous drone systems.","3,490",https://seneca.com/,$10M to $50M,"Slow Ventures, StepStone Group, Caffeinated Capital, DCVC, First Round Capital","Caffeinated Capital, Convective Capital",,https://www.linkedin.com/company/senecasystems,11-50,"$60,000,000",May 2024
Safe Pro Group,https://www.crunchbase.com/organization/safe-pro-group,"Oct 20, 2025","$22,000,000",Not Started,"Artificial Intelligence (AI), Drones, Machine Learning, Software","Aventura, Florida, United States","Safe Pro Group develops a cloud-based ecosystem to analyze drone imaging using AI, machine learning, and applied computer vision software.","3,496",https://safeprogroup.com/,Less than $1M,"Unusual Machines, Ondas Networks","Ondas Networks, Unusual Machines",https://x.com/SafeProGroupCo,https://www.linkedin.com/company/safe-pro-group-inc/,11-50,"$14,000,000",2021
Alto Neuroscience,https://www.crunchbase.com/organization/alto-neuroscience,"Oct 20, 2025","$300,961,348",Not Started,"Artificial Intelligence (AI), Biopharma, Biotechnology, Neuroscience, Precision Medicine","Los Altos, California, United States",Alto Neuroscience is a clinical-stage biopharmaceutical company that creates precision medicines through its AI-driven biomarker platform.,"3,828",https://www.altoneuroscience.com/,$10M to $50M,"Franklin Templeton, Valor Equity Partners, Gaingels, Vivo Capital, Eli Lilly","Alkeon Capital, Alpha Wave Ventures, Apeiron Investment Group, InVivium Capital, K2 HealthVentures, Lightswitch Capital, Perceptive Advisors, Tim Kendall, Wellcome Trust",https://x.com/altoneuro,https://www.linkedin.com/company/altoneuroscience,51-100,"$49,999,533",2019
knownwell,https://www.crunchbase.com/organization/knownwell,"Oct 20, 2025","$50,573,821",Not Started,"Artificial Intelligence (AI), Health Care, Medical, Primary and Urgent Care","Needham, Massachusetts, United States",Knownwell is a plug-and-play platform designed to consolidate data from various sources.,"3,842",https://www.knownwell.co/,$1M to $10M,"Andreessen Horowitz, Flare Capital Partners, Flybridge, Intermountain Ventures, CVS Health Ventures","Andreessen Horowitz, CVS Health Ventures, Flare Capital Partners",,https://www.linkedin.com/company/knownwellhealth,101-250,"$26,073,821",2022
Finster AI,https://www.crunchbase.com/organization/finster-ai,"Oct 20, 2025","$16,813,376",Not Started,"Analytics, Artificial Intelligence (AI), Big Data, Financial Services","London, England, United Kingdom",Finster AI is an AI-driven financial research platform designed specifically for the asset management and investment banking sectors.,"6,040",https://finster.ai/,—,"Peak XV Partners, Hoxton Ventures, FinTech Collective, Michele Attisani, Ivan Zhang","FinTech Collective, Hoxton Ventures, Peak XV Partners",https://x.com/finsterai,https://www.linkedin.com/company/finster-ai/,11-50,"$10,000,000",Oct 2023
.lumen,https://www.crunchbase.com/organization/dotlumen-empowering-the-blind,"Oct 20, 2025","$32,973,655",Not Started,"Artificial Intelligence (AI), Medical, Neuroscience, Product Research, Software","Cluj-napoca, Cluj, Romania",".lumen is the deeptech startup that develops Pedestrian Autonomous Driving AI, first showcased in the Glasses for the Blind.","6,196",https://www.dotlumen.com/,$10M to $50M,"Cisco, European Innovation Council, European Union, Catalyst Romania, EIT Health","Catalyst Romania, EIC Scaling Club, European Innovation Council, European Union, Ready2Scale",https://x.com/dotLumen,https://www.linkedin.com/company/dotlumen,51-100,"€11,000,000","May 15, 2020"
CoMind,https://www.crunchbase.com/organization/neurum,"Oct 20, 2025","$87,000,000",Not Started,"Artificial Intelligence (AI), Hardware, Machine Learning, Neuroscience, Software","London, England, United Kingdom",CoMind is a noninvasive neural technology company building next-generation neural interfaces.,"6,862",http://www.comind.io/,$1M to $10M,"Octopus Ventures, LocalGlobe, Entrepreneurs First, Crane Venture Partners, BACKED VC","Angelini Ventures, Octopus Ventures, Plural Platform",https://x.com/comind_?lang=en,https://www.linkedin.com/company/comiind/,51-100,"$60,000,000","Oct 17, 2017"
Cleveland Diagnostics,https://www.crunchbase.com/organization/cleveland-diagnostics,"Oct 20, 2025","$125,401,653",Not Started,"Biotechnology, Health Care, Health Diagnostics, Neuroscience","Cleveland, Ohio, United States","Cleveland Diagnostics is a diagnostics company developing efficacious, affordable diagnostics tests to improve cancer diagnostics.","7,419",http://www.clevelanddx.com/,$1M to $10M,"Novo Holdings, Cleveland Clinic, Symbolic Capital, LYFE Capital, Genomic Health","Genomic Health, LYFE Capital, Novo Holdings",,https://www.linkedin.com/company/cleveland-diagnostics-inc.,51-100,"$14,421,653",2013
NewLimit,https://www.crunchbase.com/organization/newlimit,"Oct 20, 2025","$247,245,500",Not Started,"Biotechnology, Clinical Trials, Health Care","South San Francisco, California, United States",NewLimit is a biotech company developing epigenetic therapies to extend human healthspan by reprogramming aging cells.,"7,753",https://www.newlimit.com/,$1M to $10M,"Valor Equity Partners, Draper Associates, Khosla Ventures, Founders Fund, Kleiner Perkins",Kleiner Perkins,https://x.com/newlimit,https://www.linkedin.com/company/newlimit,11-50,"$45,000,000",2022
AdsGency AI,https://www.crunchbase.com/organization/adsgency-ai,"Oct 20, 2025","$14,780,000",Not Started,"Advertising Platforms, Artificial Intelligence (AI), Software","San Francisco, California, United States",AdsGency AI is a provider of an agent-based advertisement system for retail brands.,"8,346",https://adsgency.ai/,—,"Index Ventures, Techstars, XYZ Venture Capital, Amity Ventures, UpHonest Capital",XYZ Venture Capital,,https://www.linkedin.com/company/adsgency-ai,11-50,"$12,000,000",Feb 2023
